TX_TIME,TX_DAY,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD,X_TERMINAL,Y_TERMINAL,TX_DATETIME
86400,7,21,1490,168.71,True,2.06,21.79,2018-04-09 00:00:00
86400,7,21,5171,165.22,True,-1.99,-6.82,2018-04-09 00:00:00
32827,8,21,6919,192.6,True,-1.82,-23.11,2018-04-09 09:07:07
50417,9,21,739,221.14,True,-36.67,15.71,2018-04-10 14:00:17
64307,9,21,6306,252.41,True,-2.34,12.84,2018-04-10 17:51:47
64563,9,21,494,299.52,True,5.18,-11.18,2018-04-10 17:56:03
74878,9,21,6486,292.55,True,-18.09,36.52,2018-04-10 20:47:58
78430,9,21,2344,327.14,True,26.9,-4.13,2018-04-10 21:47:10
44033,0,22,7515,66.81,False,30.53,-10.45,2018-04-01 12:13:53
65898,0,22,7515,21.93,False,30.53,-10.45,2018-04-01 18:18:18
30820,0,22,7515,46.9,False,30.53,-10.45,2018-04-01 08:33:40
22979,0,22,7515,48.98,False,30.53,-10.45,2018-04-01 06:22:59
49885,0,22,7515,39.94,False,30.53,-10.45,2018-04-01 13:51:25
38065,1,22,7515,21.74,False,30.53,-10.45,2018-04-02 10:34:25
72439,1,22,7515,27.81,False,30.53,-10.45,2018-04-02 20:07:19
34981,2,22,5131,30.46,False,31.28,-11.86,2018-04-03 09:43:01
47060,3,22,7515,15.37,False,30.53,-10.45,2018-04-04 13:04:20
31902,3,22,7515,21.92,False,30.53,-10.45,2018-04-04 08:51:42
60105,3,22,7515,17.67,False,30.53,-10.45,2018-04-04 16:41:45
8084,3,22,7515,0.52,False,30.53,-10.45,2018-04-04 02:14:44
13792,4,22,7515,53.33,False,30.53,-10.45,2018-04-05 03:49:52
43524,4,22,7515,39.68,False,30.53,-10.45,2018-04-05 12:05:24
53929,4,22,7515,32.62,False,30.53,-10.45,2018-04-05 14:58:49
41704,5,22,7515,48.3,False,30.53,-10.45,2018-04-06 11:35:04
46119,5,22,7515,53.92,False,30.53,-10.45,2018-04-06 12:48:39
55616,6,22,7515,21.93,False,30.53,-10.45,2018-04-07 15:26:56
33257,6,22,7515,20.19,False,30.53,-10.45,2018-04-07 09:14:17
43740,7,22,4209,0.0,True,22.38,30.75,2018-04-08 12:09:00
57420,7,22,210,13.47,True,9.75,-38.36,2018-04-08 15:57:00
86019,8,22,1594,9.89,True,10.12,-40.17,2018-04-09 23:53:39
86400,8,22,5050,19.9,True,-35.94,-32.72,2018-04-10 00:00:00
62885,9,22,5093,11.35,True,29.97,-30.08,2018-04-10 17:28:05
67381,9,22,5017,10.65,True,-18.49,27.29,2018-04-10 18:43:01
23157,0,23,5362,59.78,False,-27.36,21.32,2018-04-01 06:25:57
34161,0,23,5362,61.85,False,-27.36,21.32,2018-04-01 09:29:21
73775,0,23,5362,3.5,False,-27.36,21.32,2018-04-01 20:29:35
56318,0,23,5362,31.34,False,-27.36,21.32,2018-04-01 15:38:38
23974,0,23,5362,0.0,False,-27.36,21.32,2018-04-01 06:39:34
32218,0,23,2120,155.48,False,-26.82,20.55,2018-04-01 08:56:58
48496,0,23,5362,35.5,False,-27.36,21.32,2018-04-01 13:28:16
63542,1,23,5362,143.1,False,-27.36,21.32,2018-04-02 17:39:02
45280,1,23,5362,178.68,False,-27.36,21.32,2018-04-02 12:34:40
59631,1,23,5362,118.8,False,-27.36,21.32,2018-04-02 16:33:51
27132,2,23,5362,116.36,False,-27.36,21.32,2018-04-03 07:32:12
47535,2,23,5362,111.59,False,-27.36,21.32,2018-04-03 13:12:15
29508,2,23,3790,94.25,False,-26.46,20.7,2018-04-03 08:11:48
26862,2,23,6139,0.0,False,-25.76,21.54,2018-04-03 07:27:42
63166,2,23,6139,22.04,False,-25.76,21.54,2018-04-03 17:32:46
45343,2,23,1717,103.32,False,-27.14,22.68,2018-04-03 12:35:43
49731,2,23,5362,76.04,False,-27.36,21.32,2018-04-03 13:48:51
48624,2,23,2232,109.43,False,-26.82,20.53,2018-04-03 13:30:24
57899,2,23,5362,165.34,False,-27.36,21.32,2018-04-03 16:04:59
47883,2,23,5362,91.41,False,-27.36,21.32,2018-04-03 13:18:03
25065,3,23,5362,107.88,False,-27.36,21.32,2018-04-04 06:57:45
56547,3,23,5362,80.06,False,-27.36,21.32,2018-04-04 15:42:27
54092,3,23,7670,75.62,False,-27.71,21.87,2018-04-04 15:01:32
56619,4,23,5362,128.99,False,-27.36,21.32,2018-04-05 15:43:39
61172,4,23,5362,93.79,False,-27.36,21.32,2018-04-05 16:59:32
22400,4,23,7670,61.47,False,-27.71,21.87,2018-04-05 06:13:20
55103,4,23,5362,197.02,False,-27.36,21.32,2018-04-05 15:18:23
36385,5,23,5362,108.76,False,-27.36,21.32,2018-04-06 10:06:25
32078,5,23,5362,45.44,False,-27.36,21.32,2018-04-06 08:54:38
29673,5,23,2120,0.0,False,-26.82,20.55,2018-04-06 08:14:33
70268,5,23,5362,0.0,False,-27.36,21.32,2018-04-06 19:31:08
37923,6,23,2232,36.4,False,-26.82,20.53,2018-04-07 10:32:03
25512,6,23,5362,149.53,False,-27.36,21.32,2018-04-07 07:05:12
47221,6,23,1678,45.82,False,-25.79,23.38,2018-04-07 13:07:01
31409,6,23,1335,54.67,False,-25.49,19.74,2018-04-07 08:43:29
42329,6,23,5362,96.23,False,-27.36,21.32,2018-04-07 11:45:29
81111,7,23,3790,3.71,False,-26.46,20.7,2018-04-08 22:31:51
42503,7,23,5362,74.6,False,-27.36,21.32,2018-04-08 11:48:23
62130,7,23,5362,104.29,False,-27.36,21.32,2018-04-08 17:15:30
55007,7,23,5362,103.85,False,-27.36,21.32,2018-04-08 15:16:47
24560,7,23,2120,142.21,False,-26.82,20.55,2018-04-08 06:49:20
59170,7,23,5362,129.12,False,-27.36,21.32,2018-04-08 16:26:10
68481,8,23,7670,107.07,False,-27.71,21.87,2018-04-09 19:01:21
72819,8,23,5362,105.3,False,-27.36,21.32,2018-04-09 20:13:39
38818,8,23,5362,88.28,False,-27.36,21.32,2018-04-09 10:46:58
42723,9,23,1717,65.57,False,-27.14,22.68,2018-04-10 11:52:03
75837,9,23,5362,101.69,False,-27.36,21.32,2018-04-10 21:03:57
45094,9,23,5362,105.77,False,-27.36,21.32,2018-04-10 12:31:34
86400,9,23,6139,38.45,False,-25.76,21.54,2018-04-11 00:00:00
26299,9,23,5362,27.43,False,-27.36,21.32,2018-04-10 07:18:19
38548,0,24,1314,55.95,False,-18.79,16.02,2018-04-01 10:42:28
33893,0,24,5819,36.39,False,-19.54,14.08,2018-04-01 09:24:53
46048,0,24,1314,37.32,False,-18.79,16.02,2018-04-01 12:47:28
49403,0,24,4759,77.6,False,-20.97,16.16,2018-04-01 13:43:23
56740,0,24,1314,71.79,False,-18.79,16.02,2018-04-01 15:45:40
64918,0,24,1314,56.88,False,-18.79,16.02,2018-04-01 18:01:58
40027,0,24,1314,30.59,False,-18.79,16.02,2018-04-01 11:07:07
35376,1,24,1314,36.79,False,-18.79,16.02,2018-04-02 09:49:36
57833,1,24,1314,58.47,False,-18.79,16.02,2018-04-02 16:03:53
57135,1,24,4759,20.92,False,-20.97,16.16,2018-04-02 15:52:15
71834,2,24,1314,39.2,False,-18.79,16.02,2018-04-03 19:57:14
21199,3,24,1314,38.89,False,-18.79,16.02,2018-04-04 05:53:19
86400,3,24,1314,40.17,False,-18.79,16.02,2018-04-05 00:00:00
36698,3,24,1314,45.05,False,-18.79,16.02,2018-04-04 10:11:38
40227,3,24,7602,30.36,False,-19.86,14.2,2018-04-04 11:10:27
46064,3,24,1314,76.63,False,-18.79,16.02,2018-04-04 12:47:44
49485,3,24,1314,22.15,False,-18.79,16.02,2018-04-04 13:44:45
36313,4,24,1314,36.09,False,-18.79,16.02,2018-04-05 10:05:13
44258,4,24,1314,82.99,False,-18.79,16.02,2018-04-05 12:17:38
40222,5,24,1314,47.64,False,-18.79,16.02,2018-04-06 11:10:22
78752,6,24,1314,71.67,False,-18.79,16.02,2018-04-07 21:52:32
54681,6,24,1314,98.62,False,-18.79,16.02,2018-04-07 15:11:21
52996,6,24,1344,0.34,False,-20.32,13.94,2018-04-07 14:43:16
59853,6,24,2653,10.17,False,-18.3,15.29,2018-04-07 16:37:33
52240,7,24,2653,7.13,False,-18.3,15.29,2018-04-08 14:30:40
33862,7,24,5133,40.77,False,-18.88,14.09,2018-04-08 09:24:22
27797,8,24,5704,41.14,False,-20.34,15.04,2018-04-09 07:43:17
63851,8,24,1314,32.04,False,-18.79,16.02,2018-04-09 17:44:11
54102,8,24,5081,25.77,False,-18.43,14.93,2018-04-09 15:01:42
39410,9,24,1314,57.9,False,-18.79,16.02,2018-04-10 10:56:50
23269,9,24,1314,17.15,False,-18.79,16.02,2018-04-10 06:27:49
53037,9,24,1314,77.82,False,-18.79,16.02,2018-04-10 14:43:57
41618,1,25,3939,43.59,False,31.09,8.98,2018-04-02 11:33:38
46313,7,25,3939,58.07,False,31.09,8.98,2018-04-08 12:51:53
48058,7,25,3939,0.0,False,31.09,8.98,2018-04-08 13:20:58
21817,0,26,4627,28.78,False,-17.97,34.09,2018-04-01 06:03:37
46217,0,26,7476,54.47,False,-19.41,34.05,2018-04-01 12:50:17
55923,0,26,4627,56.26,False,-17.97,34.09,2018-04-01 15:32:03
17185,0,26,5118,85.9,False,-19.19,33.56,2018-04-01 04:46:25
68638,0,26,4627,18.49,False,-17.97,34.09,2018-04-01 19:03:58
49854,1,26,4627,35.0,False,-17.97,34.09,2018-04-02 13:50:54
45977,1,26,7322,76.09,False,-19.87,33.96,2018-04-02 12:46:17
85802,1,26,4627,68.56,False,-17.97,34.09,2018-04-02 23:50:02
49098,1,26,4627,41.37,False,-17.97,34.09,2018-04-02 13:38:18
46842,1,26,4627,83.73,False,-17.97,34.09,2018-04-02 13:00:42
42305,2,26,4627,27.76,False,-17.97,34.09,2018-04-03 11:45:05
10806,2,26,7476,62.63,False,-19.41,34.05,2018-04-03 03:00:06
48145,2,26,4627,33.74,False,-17.97,34.09,2018-04-03 13:22:25
63720,3,26,4627,39.33,False,-17.97,34.09,2018-04-04 17:42:00
40507,3,26,4627,49.43,False,-17.97,34.09,2018-04-04 11:15:07
36180,3,26,4627,55.72,False,-17.97,34.09,2018-04-04 10:03:00
66230,3,26,4627,21.37,False,-17.97,34.09,2018-04-04 18:23:50
86400,4,26,7707,28.75,True,0.64,-34.59,2018-04-06 00:00:00
86400,4,26,7812,47.99,True,-10.38,20.71,2018-04-06 00:00:00
86400,4,26,2084,47.11,True,12.93,8.98,2018-04-06 00:00:00
86400,4,26,1334,69.95,True,-14.8,33.83,2018-04-06 00:00:00
47280,5,26,324,94.85,True,-39.46,0.39,2018-04-06 13:08:00
69315,5,26,5449,129.14,True,-2.44,5.91,2018-04-06 19:15:15
38378,6,26,4550,148.23,True,7.52,-27.82,2018-04-07 10:39:38
68018,6,26,264,173.04,True,1.86,-2.12,2018-04-07 18:53:38
69572,6,26,7517,172.53,True,10.73,-28.5,2018-04-07 19:19:32
27517,7,26,3006,203.35,True,-48.94,-0.57,2018-04-08 07:38:37
31367,7,26,7238,209.72,True,45.1,-7.62,2018-04-08 08:42:47
53851,7,26,591,212.84,True,28.79,-13.1,2018-04-08 14:57:31
78995,7,26,5113,232.5,True,8.88,-34.21,2018-04-08 21:56:35
86400,7,26,3581,262.82,True,-9.85,-29.88,2018-04-09 00:00:00
86400,7,26,472,318.84,True,10.3,0.71,2018-04-09 00:00:00
45707,8,26,2450,339.69,True,-0.3,0.03,2018-04-09 12:41:47
48076,8,26,5204,354.48,True,17.31,25.12,2018-04-09 13:21:16
69648,8,26,5359,360.83,True,0.03,0.56,2018-04-09 19:20:48
59731,9,26,7225,419.7,True,21.49,38.78,2018-04-10 16:35:31
77083,9,26,3476,450.88,True,22.32,1.0,2018-04-10 21:24:43
52021,0,27,1388,36.24,False,1.11,1.89,2018-04-01 14:27:01
37060,1,27,711,29.59,False,1.24,1.67,2018-04-02 10:17:40
57171,2,27,2988,60.97,False,1.47,2.02,2018-04-03 15:52:51
62220,4,27,5688,53.92,True,-36.42,7.67,2018-04-05 17:17:00
50741,6,27,2321,79.29,True,29.05,31.6,2018-04-07 14:05:41
59395,6,27,7403,65.94,True,6.84,-12.8,2018-04-07 16:29:55
61817,6,27,3759,74.26,True,36.91,13.65,2018-04-07 17:10:17
60345,7,27,7624,47.39,True,-5.39,39.6,2018-04-08 16:45:45
49509,8,27,4863,67.27,True,11.58,39.38,2018-04-09 13:45:09
60441,8,27,2948,74.71,True,-23.39,39.31,2018-04-09 16:47:21
86400,9,27,4184,60.2,True,23.43,20.17,2018-04-11 00:00:00
70582,0,28,6479,66.98,False,17.12,-0.19,2018-04-01 19:36:22
10856,0,28,6479,61.44,False,17.12,-0.19,2018-04-01 03:00:56
48749,0,28,2780,126.68,False,17.05,-0.25,2018-04-01 13:32:29
77639,1,28,6479,142.72,False,17.12,-0.19,2018-04-02 21:33:59
23892,1,28,2780,130.55,False,17.05,-0.25,2018-04-02 06:38:12
51025,1,28,2780,56.11,False,17.05,-0.25,2018-04-02 14:10:25
38961,1,28,2780,53.81,False,17.05,-0.25,2018-04-02 10:49:21
43941,1,28,2780,52.98,False,17.05,-0.25,2018-04-02 12:12:21
22640,1,28,2780,103.4,False,17.05,-0.25,2018-04-02 06:17:20
55774,1,28,2780,75.59,False,17.05,-0.25,2018-04-02 15:29:34
70553,2,28,2780,72.55,False,17.05,-0.25,2018-04-03 19:35:53
37144,2,28,2780,110.96,False,17.05,-0.25,2018-04-03 10:19:04
40551,2,28,2780,86.95,False,17.05,-0.25,2018-04-03 11:15:51
0,3,28,2780,84.11,False,17.05,-0.25,2018-04-04 00:00:00
6656,3,28,2780,32.49,False,17.05,-0.25,2018-04-04 01:50:56
16493,3,28,2780,39.93,False,17.05,-0.25,2018-04-04 04:34:53
32222,3,28,2780,63.12,False,17.05,-0.25,2018-04-04 08:57:02
56485,3,28,2780,92.69,False,17.05,-0.25,2018-04-04 15:41:25
5178,4,28,2780,86.89,False,17.05,-0.25,2018-04-05 01:26:18
49565,4,28,2780,69.71,False,17.05,-0.25,2018-04-05 13:46:05
41982,4,28,2780,91.35,False,17.05,-0.25,2018-04-05 11:39:42
58491,4,28,6479,17.73,False,17.12,-0.19,2018-04-05 16:14:51
38313,4,28,2780,146.32,False,17.05,-0.25,2018-04-05 10:38:33
86400,5,28,492,0.0,True,-36.39,1.03,2018-04-07 00:00:00
86400,5,28,1583,45.15,True,36.56,28.5,2018-04-07 00:00:00
39177,6,28,4168,57.0,True,-46.88,4.02,2018-04-07 10:52:57
60190,6,28,6873,49.84,True,-21.58,-44.71,2018-04-07 16:43:10
46276,7,28,2154,41.3,True,8.65,-40.52,2018-04-08 12:51:16
67588,7,28,665,22.13,True,-5.34,-27.25,2018-04-08 18:46:28
68019,7,28,3665,32.01,True,6.94,-8.22,2018-04-08 18:53:39
73976,7,28,288,58.24,True,6.59,-3.27,2018-04-08 20:32:56
32730,8,28,3317,97.95,True,-16.79,27.21,2018-04-09 09:05:30
48477,8,28,7191,103.89,True,8.83,12.01,2018-04-09 13:27:57
48767,8,28,4738,144.38,True,35.73,-33.45,2018-04-09 13:32:47
52300,9,28,3551,198.11,True,-36.29,-31.35,2018-04-10 14:31:40
64930,9,28,7350,236.83,True,49.58,3.75,2018-04-10 18:02:10
22678,0,29,2639,30.24,False,-25.93,39.19,2018-04-01 06:17:58
44633,0,29,5430,44.79,False,-25.32,40.16,2018-04-01 12:23:53
55946,0,29,2972,36.04,False,-26.27,40.51,2018-04-01 15:32:26
45606,1,29,2639,45.19,False,-25.93,39.19,2018-04-02 12:40:06
26028,3,29,5430,61.39,False,-25.32,40.16,2018-04-04 07:13:48
2256,4,29,5430,57.4,False,-25.32,40.16,2018-04-05 00:37:36
42296,5,29,2639,49.88,False,-25.93,39.19,2018-04-06 11:44:56
50476,5,29,590,38.97,False,-26.28,40.35,2018-04-06 14:01:16
54285,6,29,2639,46.66,False,-25.93,39.19,2018-04-07 15:04:45
36623,7,29,5643,50.41,False,-25.96,39.62,2018-04-08 10:10:23
21510,8,29,3366,33.13,False,-26.14,38.67,2018-04-09 05:58:30
59919,9,29,2639,49.75,False,-25.93,39.19,2018-04-10 16:38:39
52415,9,29,5643,26.69,False,-25.96,39.62,2018-04-10 14:33:35
61134,0,30,2062,18.25,False,-17.68,-35.44,2018-04-01 16:58:54
78228,2,30,5776,26.27,False,-17.49,-36.65,2018-04-03 21:43:48
12407,3,30,5776,11.05,False,-17.49,-36.65,2018-04-04 03:26:47
44072,4,30,5494,29.35,False,-18.92,-39.17,2018-04-05 12:14:32
82593,4,30,5494,13.19,False,-18.92,-39.17,2018-04-05 22:56:33
43989,4,30,5776,12.9,False,-17.49,-36.65,2018-04-05 12:13:09
44142,5,30,240,75.46,True,-10.52,-29.66,2018-04-06 12:15:42
51208,5,30,4022,97.4,True,18.18,13.34,2018-04-06 14:13:28
84416,5,30,7826,100.16,True,2.42,38.63,2018-04-06 23:26:56
39485,7,30,3241,102.94,True,31.07,1.96,2018-04-08 10:58:05
62166,9,30,5887,99.97,True,-17.01,46.32,2018-04-10 17:16:06
71244,9,30,6540,123.06,True,6.6,11.94,2018-04-10 19:47:24
45810,0,31,5230,99.04,False,-24.94,-3.99,2018-04-01 12:43:30
35417,1,31,7197,178.69,False,-24.85,-4.21,2018-04-02 09:50:17
26956,1,31,3087,98.86,False,-25.23,-4.32,2018-04-02 07:29:16
45500,1,31,7197,134.54,False,-24.85,-4.21,2018-04-02 12:38:20
65263,1,31,3087,88.0,False,-25.23,-4.32,2018-04-02 18:07:43
49013,2,31,3087,104.12,False,-25.23,-4.32,2018-04-03 13:36:53
0,2,31,3087,18.38,False,-25.23,-4.32,2018-04-03 00:00:00
31098,4,31,5230,64.32,False,-24.94,-3.99,2018-04-05 08:38:18
19214,4,31,5534,122.95,False,-24.94,-5.14,2018-04-05 05:20:14
43242,5,31,3087,79.83,False,-25.23,-4.32,2018-04-06 12:00:42
18076,5,31,7197,87.44,False,-24.85,-4.21,2018-04-06 05:01:16
0,5,31,3087,82.14,False,-25.23,-4.32,2018-04-06 00:00:00
44463,5,31,7197,100.25,False,-24.85,-4.21,2018-04-06 12:21:03
11917,6,31,3087,99.48,False,-25.23,-4.32,2018-04-07 03:18:37
22371,6,31,5230,53.1,False,-24.94,-3.99,2018-04-07 06:12:51
57558,6,31,3087,179.49,False,-25.23,-4.32,2018-04-07 15:59:18
44227,6,31,7197,52.89,False,-24.85,-4.21,2018-04-07 12:17:07
46973,7,31,7197,131.42,False,-24.85,-4.21,2018-04-08 13:02:53
55619,7,31,7197,212.09,False,-24.85,-4.21,2018-04-08 15:26:59
28893,7,31,7197,100.71,False,-24.85,-4.21,2018-04-08 08:01:33
74178,8,31,7197,155.88,False,-24.85,-4.21,2018-04-09 20:36:18
4198,0,32,1131,75.78,False,-41.83,15.54,2018-04-01 01:09:58
72890,0,32,6959,185.61,False,-43.71,15.17,2018-04-01 20:14:50
57275,1,32,2789,61.94,False,-42.3,17.01,2018-04-02 15:54:35
23015,1,32,2789,160.11,False,-42.3,17.01,2018-04-02 06:23:35
57774,1,32,2789,43.72,False,-42.3,17.01,2018-04-02 16:02:54
39136,1,32,2789,87.68,False,-42.3,17.01,2018-04-02 10:52:16
54076,1,32,1131,41.76,False,-41.83,15.54,2018-04-02 15:01:16
30916,2,32,7641,13.17,False,-43.69,14.46,2018-04-03 08:35:16
63995,2,32,1131,62.94,False,-41.83,15.54,2018-04-03 17:46:35
52526,3,32,2789,129.88,False,-42.3,17.01,2018-04-04 14:35:26
47597,3,32,1131,71.62,False,-41.83,15.54,2018-04-04 13:13:17
47078,3,32,2789,78.3,False,-42.3,17.01,2018-04-04 13:04:38
68123,4,32,1131,87.7,False,-41.83,15.54,2018-04-05 18:55:23
32311,4,32,4600,115.67,False,-44.27,16.59,2018-04-05 08:58:31
67809,4,32,2789,25.11,False,-42.3,17.01,2018-04-05 18:50:09
73855,4,32,2789,89.75,False,-42.3,17.01,2018-04-05 20:30:55
48865,4,32,2789,114.11,False,-42.3,17.01,2018-04-05 13:34:25
31860,4,32,2789,112.12,False,-42.3,17.01,2018-04-05 08:51:00
35664,4,32,3813,19.93,False,-41.41,16.26,2018-04-05 09:54:24
23244,5,32,2789,97.43,False,-42.3,17.01,2018-04-06 06:27:24
24290,7,32,2789,137.01,False,-42.3,17.01,2018-04-08 06:44:50
66985,7,32,1131,126.51,False,-41.83,15.54,2018-04-08 18:36:25
45695,7,32,2789,85.69,False,-42.3,17.01,2018-04-08 12:41:35
53058,8,32,4757,52.01,True,11.66,28.93,2018-04-09 14:44:18
69379,8,32,324,20.88,True,-39.46,0.39,2018-04-09 19:16:19
72348,8,32,1590,48.67,True,-1.35,5.36,2018-04-09 20:05:48
75348,8,32,6171,33.17,True,-8.97,-14.51,2018-04-09 20:55:48
4828,9,32,2202,37.78,True,-19.84,-45.32,2018-04-10 01:20:28
77169,9,32,5854,56.28,True,-15.25,-10.93,2018-04-10 21:26:09
83644,9,32,6367,77.67,True,-12.67,2.58,2018-04-10 23:14:04
24327,0,33,4395,10.17,False,41.87,15.91,2018-04-01 06:45:27
68261,0,33,3783,11.81,False,43.26,15.62,2018-04-01 18:57:41
80276,0,33,4395,0.0,False,41.87,15.91,2018-04-01 22:17:56
71651,0,33,2227,30.52,False,40.32,15.85,2018-04-01 19:54:11
45571,0,33,4986,22.39,False,44.44,17.74,2018-04-01 12:39:31
81014,1,33,3783,33.22,False,43.26,15.62,2018-04-02 22:30:14
25135,1,33,4395,3.45,False,41.87,15.91,2018-04-02 06:58:55
46745,1,33,3783,24.53,False,43.26,15.62,2018-04-02 12:59:05
12802,1,33,4395,23.86,False,41.87,15.91,2018-04-02 03:33:22
31721,2,33,3783,24.66,False,43.26,15.62,2018-04-03 08:48:41
57718,6,33,4395,42.86,False,41.87,15.91,2018-04-07 16:01:58
61377,6,33,4395,15.69,False,41.87,15.91,2018-04-07 17:02:57
50578,6,33,4395,25.32,False,41.87,15.91,2018-04-07 14:02:58
16557,7,33,4395,29.43,False,41.87,15.91,2018-04-08 04:35:57
80333,8,33,3783,24.94,False,43.26,15.62,2018-04-09 22:18:53
85745,9,33,2416,0.0,True,18.01,26.78,2018-04-10 23:49:05
86400,9,33,67,8.23,True,-20.93,42.25,2018-04-11 00:00:00
66202,2,34,5894,25.57,False,-13.54,-16.69,2018-04-03 18:23:22
29056,3,34,6520,98.29,False,-13.51,-16.57,2018-04-04 08:04:16
23177,3,34,5894,170.56,False,-13.54,-16.69,2018-04-04 06:26:17
71406,4,34,5894,69.47,False,-13.54,-16.69,2018-04-05 19:50:06
78878,6,34,5894,94.55,False,-13.54,-16.69,2018-04-07 21:54:38
86400,9,34,5894,101.6,False,-13.54,-16.69,2018-04-11 00:00:00
54723,0,35,868,152.89,False,7.67,21.14,2018-04-01 15:12:03
68752,0,35,4681,112.91,False,7.23,19.68,2018-04-01 19:05:52
40377,0,35,1640,113.06,False,9.16,20.62,2018-04-01 11:12:57
26876,0,35,2114,96.78,False,8.59,21.67,2018-04-01 07:27:56
21013,0,35,868,9.85,False,7.67,21.14,2018-04-01 05:50:13
44208,0,35,868,146.7,False,7.67,21.14,2018-04-01 12:16:48
61716,0,35,868,86.26,False,7.67,21.14,2018-04-01 17:08:36
78139,0,35,7601,64.35,False,7.74,20.28,2018-04-01 21:42:19
85432,1,35,2045,112.3,True,-19.93,30.83,2018-04-02 23:43:52
61705,2,35,5104,171.38,True,-0.98,-1.03,2018-04-03 17:08:25
68196,2,35,2178,174.46,True,-7.76,-7.83,2018-04-03 18:56:36
72674,2,35,3543,119.83,True,-24.04,-22.17,2018-04-03 20:11:14
76883,2,35,4973,90.1,True,-2.05,16.42,2018-04-03 21:21:23
78468,2,35,4348,91.17,True,-40.73,-25.66,2018-04-03 21:47:48
86400,2,35,2771,101.76,True,20.47,-38.27,2018-04-04 00:00:00
86400,2,35,4881,50.53,True,45.92,-15.73,2018-04-04 00:00:00
25177,3,35,6154,41.5,True,-1.63,-8.46,2018-04-04 06:59:37
39249,3,35,6103,29.58,True,-39.17,-21.97,2018-04-04 10:54:09
41580,4,35,5187,1.61,True,-49.83,2.04,2018-04-05 11:33:00
50343,4,35,1951,56.03,True,-0.34,45.75,2018-04-05 13:59:03
63525,4,35,2849,118.89,True,-12.91,47.48,2018-04-05 17:38:45
71014,4,35,1186,129.46,True,-31.32,14.76,2018-04-05 19:43:34
23877,5,35,6848,202.49,True,-12.27,45.73,2018-04-06 06:37:57
53615,5,35,77,230.6,True,2.46,49.22,2018-04-06 14:53:35
56943,5,35,5980,266.9,True,27.74,-39.65,2018-04-06 15:49:03
41815,6,35,2576,245.54,True,2.97,-45.34,2018-04-07 11:36:55
55665,6,35,7184,262.04,True,8.91,-47.27,2018-04-07 15:27:45
61246,6,35,7788,293.78,True,-12.39,-19.57,2018-04-07 17:00:46
64261,6,35,5410,328.77,True,23.23,8.4,2018-04-07 17:51:01
29145,7,35,414,359.06,True,-35.23,10.91,2018-04-08 08:05:45
70778,7,35,4124,412.49,True,13.51,-43.62,2018-04-08 19:39:38
86400,7,35,6057,423.96,True,44.12,23.05,2018-04-09 00:00:00
86400,7,35,5210,450.08,True,-8.88,2.99,2018-04-09 00:00:00
86400,7,35,1888,500.97,True,-37.51,-16.68,2018-04-09 00:00:00
86400,7,35,4254,543.77,True,-10.81,44.5,2018-04-09 00:00:00
28706,8,35,5161,601.23,True,47.01,8.55,2018-04-09 07:58:26
70767,8,35,3194,642.68,True,-12.84,-5.55,2018-04-09 19:39:27
45688,9,35,2024,712.52,True,12.75,40.57,2018-04-10 12:41:28
62070,9,35,2045,838.06,True,-19.93,30.83,2018-04-10 17:14:30
65272,9,35,4083,854.92,True,-1.03,-2.4,2018-04-10 18:07:52
67125,9,35,1663,968.09,True,-39.89,-4.53,2018-04-10 18:38:45
72112,9,35,3725,1063.55,True,-24.76,10.32,2018-04-10 20:01:52
85184,9,35,422,1155.7,True,-6.39,3.8,2018-04-10 23:39:44
44575,0,36,637,121.56,False,18.99,14.72,2018-04-01 12:22:55
62225,0,36,637,66.56,False,18.99,14.72,2018-04-01 17:17:05
32865,1,36,637,70.32,False,18.99,14.72,2018-04-02 09:07:45
72157,1,36,637,68.49,False,18.99,14.72,2018-04-02 20:02:37
44762,1,36,637,62.62,False,18.99,14.72,2018-04-02 12:26:02
57310,1,36,637,85.79,False,18.99,14.72,2018-04-02 15:55:10
23131,1,36,637,41.04,False,18.99,14.72,2018-04-02 06:25:31
3227,2,36,637,46.52,False,18.99,14.72,2018-04-03 00:53:47
59078,2,36,637,132.29,False,18.99,14.72,2018-04-03 16:24:38
56911,2,36,637,101.68,False,18.99,14.72,2018-04-03 15:48:31
40669,3,36,6089,110.45,False,19.08,14.95,2018-04-04 11:17:49
48925,3,36,637,151.42,False,18.99,14.72,2018-04-04 13:35:25
41231,3,36,637,133.06,False,18.99,14.72,2018-04-04 11:27:11
60682,4,36,637,108.87,False,18.99,14.72,2018-04-05 16:51:22
2970,4,36,637,116.59,False,18.99,14.72,2018-04-05 00:49:30
40649,4,36,637,61.93,False,18.99,14.72,2018-04-05 11:17:29
13541,5,36,637,79.38,False,18.99,14.72,2018-04-06 03:45:41
43871,5,36,637,27.74,False,18.99,14.72,2018-04-06 12:11:11
13734,5,36,637,98.97,False,18.99,14.72,2018-04-06 03:48:54
60634,5,36,637,87.18,False,18.99,14.72,2018-04-06 16:50:34
61936,6,36,4443,95.8,True,-11.61,-34.33,2018-04-07 17:12:16
44653,7,36,3089,104.07,True,-4.14,8.97,2018-04-08 12:24:13
50105,7,36,2997,105.21,True,-1.45,-3.31,2018-04-08 13:55:05
